,grid_name,lon_min,lon_max,lat_min,lat_max,folder_name,index_download,file_path,file_path_copied,start_time,end_time,geometry,file_path_len
664,Africa_grid_10_0_40_50_grid_664,36.75,37.0,6.25,6.5,grid_35_5_40_10,5366.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_664_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
665,Africa_grid_10_0_40_50_grid_665,37.0,37.25,6.25,6.5,grid_35_5_40_10,5367.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_665_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
666,Africa_grid_10_0_40_50_grid_666,37.25,37.5,6.25,6.5,grid_35_5_40_10,5368.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_666_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
667,Africa_grid_10_0_40_50_grid_667,37.5,37.75,6.25,6.5,grid_35_5_40_10,5369.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_667_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
668,Africa_grid_10_0_40_50_grid_668,37.75,38.0,6.25,6.5,grid_35_5_40_10,5370.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_668_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
669,Africa_grid_10_0_40_50_grid_669,38.0,38.25,6.25,6.5,grid_35_5_40_10,5371.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_669_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
670,Africa_grid_10_0_40_50_grid_670,38.25,38.5,6.25,6.5,grid_35_5_40_10,5372.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_670_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
671,Africa_grid_10_0_40_50_grid_671,38.5,38.75,6.25,6.5,grid_35_5_40_10,5373.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_671_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
672,Africa_grid_10_0_40_50_grid_672,38.75,39.0,6.25,6.5,grid_35_5_40_10,5374.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_672_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
673,Africa_grid_10_0_40_50_grid_673,39.0,39.25,6.25,6.5,grid_35_5_40_10,5375.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_673_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
674,Africa_grid_10_0_40_50_grid_674,39.5,39.75,6.25,6.5,grid_35_5_40_10,5376.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_674_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
675,Africa_grid_10_0_40_50_grid_675,10.25,10.5,6.5,6.75,grid_10_5_15_10,5377.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_675_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_10_5_15_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_675_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((10 5, 10 10, 15 10, 15 5, 10 5))",140.0
676,Africa_grid_10_0_40_50_grid_676,10.5,10.75,6.5,6.75,grid_10_5_15_10,5378.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_676_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_10_5_15_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_676_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((10 5, 10 10, 15 10, 15 5, 10 5))",140.0
677,Africa_grid_10_0_40_50_grid_677,10.75,11.0,6.5,6.75,grid_10_5_15_10,5379.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_677_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_10_5_15_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_677_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((10 5, 10 10, 15 10, 15 5, 10 5))",140.0
678,Africa_grid_10_0_40_50_grid_678,11.0,11.25,6.5,6.75,grid_10_5_15_10,5380.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_678_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_10_5_15_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_678_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((10 5, 10 10, 15 10, 15 5, 10 5))",140.0
679,Africa_grid_10_0_40_50_grid_679,11.25,11.5,6.5,6.75,grid_10_5_15_10,5381.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_679_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_10_5_15_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_679_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((10 5, 10 10, 15 10, 15 5, 10 5))",140.0
680,Africa_grid_10_0_40_50_grid_680,11.5,11.75,6.5,6.75,grid_10_5_15_10,5382.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_680_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_10_5_15_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_680_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((10 5, 10 10, 15 10, 15 5, 10 5))",140.0
681,Africa_grid_10_0_40_50_grid_681,11.75,12.0,6.5,6.75,grid_10_5_15_10,5383.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_681_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_10_5_15_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_681_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((10 5, 10 10, 15 10, 15 5, 10 5))",140.0
682,Africa_grid_10_0_40_50_grid_682,13.25,13.5,6.5,6.75,grid_10_5_15_10,5384.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_682_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_10_5_15_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_682_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((10 5, 10 10, 15 10, 15 5, 10 5))",140.0
683,Africa_grid_10_0_40_50_grid_683,14.0,14.25,6.5,6.75,grid_10_5_15_10,5385.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_683_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_10_5_15_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_683_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((10 5, 10 10, 15 10, 15 5, 10 5))",140.0
684,Africa_grid_10_0_40_50_grid_684,14.25,14.5,6.5,6.75,grid_10_5_15_10,5386.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_684_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_10_5_15_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_684_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((10 5, 10 10, 15 10, 15 5, 10 5))",140.0
685,Africa_grid_10_0_40_50_grid_685,17.25,17.5,6.5,6.75,grid_15_5_20_10,5387.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_685_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_15_5_20_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_685_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((15 5, 15 10, 20 10, 20 5, 15 5))",140.0
686,Africa_grid_10_0_40_50_grid_686,29.5,29.75,6.5,6.75,grid_25_5_30_10,5388.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_686_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_25_5_30_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_686_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((25 5, 25 10, 30 10, 30 5, 25 5))",140.0
687,Africa_grid_10_0_40_50_grid_687,29.75,30.0,6.5,6.75,grid_25_5_30_10,5389.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_687_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_25_5_30_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_687_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((25 5, 25 10, 30 10, 30 5, 25 5))",140.0
688,Africa_grid_10_0_40_50_grid_688,35.5,35.75,6.5,6.75,grid_35_5_40_10,5390.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_688_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_688_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
689,Africa_grid_10_0_40_50_grid_689,36.5,36.75,6.5,6.75,grid_35_5_40_10,5391.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_689_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_689_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
690,Africa_grid_10_0_40_50_grid_690,36.75,37.0,6.5,6.75,grid_35_5_40_10,5392.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_690_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_690_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
691,Africa_grid_10_0_40_50_grid_691,37.0,37.25,6.5,6.75,grid_35_5_40_10,5393.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_691_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_691_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
692,Africa_grid_10_0_40_50_grid_692,37.25,37.5,6.5,6.75,grid_35_5_40_10,5394.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_692_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
693,Africa_grid_10_0_40_50_grid_693,37.5,37.75,6.5,6.75,grid_35_5_40_10,5395.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_693_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_693_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
694,Africa_grid_10_0_40_50_grid_694,37.75,38.0,6.5,6.75,grid_35_5_40_10,5396.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_694_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_694_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
695,Africa_grid_10_0_40_50_grid_695,38.0,38.25,6.5,6.75,grid_35_5_40_10,5397.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_695_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_695_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
696,Africa_grid_10_0_40_50_grid_696,38.25,38.5,6.5,6.75,grid_35_5_40_10,5398.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_696_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_696_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
697,Africa_grid_10_0_40_50_grid_697,38.5,38.75,6.5,6.75,grid_35_5_40_10,5399.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_697_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_697_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
698,Africa_grid_10_0_40_50_grid_698,38.75,39.0,6.5,6.75,grid_35_5_40_10,5400.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_698_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_698_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
699,Africa_grid_10_0_40_50_grid_699,39.0,39.25,6.5,6.75,grid_35_5_40_10,5401.0,/nas/houce/Alphaearth_embedding/GEE_extracted/Africa_grid_10_-40_45_-15/Satellite_Embedding_Africa_grid_10_0_40_50_grid_699_2024-01-01_2025-01-01.tif,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_699_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
700,Africa_grid_10_0_40_50_grid_700,10.5,10.75,6.75,7.0,grid_10_5_15_10,5402.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_10_5_15_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_700_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((10 5, 10 10, 15 10, 15 5, 10 5))",140.0
701,Africa_grid_10_0_40_50_grid_701,10.75,11.0,6.75,7.0,grid_10_5_15_10,5403.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_10_5_15_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_701_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((10 5, 10 10, 15 10, 15 5, 10 5))",140.0
702,Africa_grid_10_0_40_50_grid_702,11.0,11.25,6.75,7.0,grid_10_5_15_10,5404.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_10_5_15_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_702_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((10 5, 10 10, 15 10, 15 5, 10 5))",140.0
703,Africa_grid_10_0_40_50_grid_703,11.25,11.5,6.75,7.0,grid_10_5_15_10,5405.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_10_5_15_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_703_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((10 5, 10 10, 15 10, 15 5, 10 5))",140.0
704,Africa_grid_10_0_40_50_grid_704,11.5,11.75,6.75,7.0,grid_10_5_15_10,5406.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_10_5_15_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_704_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((10 5, 10 10, 15 10, 15 5, 10 5))",140.0
705,Africa_grid_10_0_40_50_grid_705,11.75,12.0,6.75,7.0,grid_10_5_15_10,5407.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_10_5_15_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_705_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((10 5, 10 10, 15 10, 15 5, 10 5))",140.0
706,Africa_grid_10_0_40_50_grid_706,15.5,15.75,6.75,7.0,grid_15_5_20_10,5408.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_15_5_20_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_706_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((15 5, 15 10, 20 10, 20 5, 15 5))",140.0
707,Africa_grid_10_0_40_50_grid_707,19.0,19.25,6.75,7.0,grid_15_5_20_10,5409.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_15_5_20_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_707_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((15 5, 15 10, 20 10, 20 5, 15 5))",140.0
708,Africa_grid_10_0_40_50_grid_708,29.5,29.75,6.75,7.0,grid_25_5_30_10,5410.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_25_5_30_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_708_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((25 5, 25 10, 30 10, 30 5, 25 5))",140.0
709,Africa_grid_10_0_40_50_grid_709,29.75,30.0,6.75,7.0,grid_25_5_30_10,5411.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_25_5_30_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_709_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((25 5, 25 10, 30 10, 30 5, 25 5))",140.0
710,Africa_grid_10_0_40_50_grid_710,35.25,35.5,6.75,7.0,grid_35_5_40_10,5412.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_710_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
711,Africa_grid_10_0_40_50_grid_711,35.5,35.75,6.75,7.0,grid_35_5_40_10,5413.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_711_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
712,Africa_grid_10_0_40_50_grid_712,35.75,36.0,6.75,7.0,grid_35_5_40_10,5414.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_712_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
713,Africa_grid_10_0_40_50_grid_713,36.75,37.0,6.75,7.0,grid_35_5_40_10,5415.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_713_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
714,Africa_grid_10_0_40_50_grid_714,37.0,37.25,6.75,7.0,grid_35_5_40_10,5416.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_714_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
715,Africa_grid_10_0_40_50_grid_715,37.25,37.5,6.75,7.0,grid_35_5_40_10,5417.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_715_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
716,Africa_grid_10_0_40_50_grid_716,37.5,37.75,6.75,7.0,grid_35_5_40_10,5418.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_716_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
717,Africa_grid_10_0_40_50_grid_717,37.75,38.0,6.75,7.0,grid_35_5_40_10,5419.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_717_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
718,Africa_grid_10_0_40_50_grid_718,38.0,38.25,6.75,7.0,grid_35_5_40_10,5420.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_718_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
719,Africa_grid_10_0_40_50_grid_719,38.25,38.5,6.75,7.0,grid_35_5_40_10,5421.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_719_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
720,Africa_grid_10_0_40_50_grid_720,38.5,38.75,6.75,7.0,grid_35_5_40_10,5422.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_720_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
721,Africa_grid_10_0_40_50_grid_721,38.75,39.0,6.75,7.0,grid_35_5_40_10,5423.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_721_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
722,Africa_grid_10_0_40_50_grid_722,39.0,39.25,6.75,7.0,grid_35_5_40_10,5424.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_722_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
723,Africa_grid_10_0_40_50_grid_723,39.25,39.5,6.75,7.0,grid_35_5_40_10,5425.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_723_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
724,Africa_grid_10_0_40_50_grid_724,39.5,39.75,6.75,7.0,grid_35_5_40_10,5426.0,,/nas/houce/Alphaearth_embedding/AEF_tiles/2024/grid_35_5_40_10/Satellite_Embedding_Africa_grid_10_0_40_50_grid_724_2024-01-01_2025-01-01.tif,2024-01-01,2025-01-01,"POLYGON ((35 5, 35 10, 40 10, 40 5, 35 5))",140.0
