lon_min,lat_min,lon_max,lat_max,value,geometry,_merge
-6.0,12.5,-5.75,12.75,43.72992618731428,,left_only
-5.75,12.5,-5.5,12.75,73.9783715708387,,left_only
-5.5,12.5,-5.25,12.75,86.65518289957333,,left_only
-5.25,12.5,-5.0,12.75,50.20334136293855,,left_only
-5.0,12.5,-4.75,12.75,44.70671836564452,,left_only
14.75,12.5,15.0,12.75,25.50835340734636,,left_only
15.0,12.5,15.25,12.75,22.48837393218525,,left_only
15.25,12.5,15.5,12.75,13.52665438586746,,left_only
21.75,12.5,22.0,12.75,11.94834018226527,,left_only
24.0,12.5,24.25,12.75,10.683327107031571,,left_only
24.25,12.5,24.5,12.75,11.031695113893534,,left_only
27.5,12.5,27.75,12.75,11.52833288250747,,left_only
27.75,12.5,28.0,12.75,11.896665593210628,,left_only
28.0,12.5,28.25,12.75,12.336538492678072,,left_only
28.25,12.5,28.5,12.75,42.23175334015161,,left_only
28.5,12.5,28.75,12.75,27.146705140563427,,left_only
29.25,12.5,29.5,12.75,14.1633128511246,,left_only
29.5,12.5,29.75,12.75,15.5816564255623,,left_only
29.75,12.5,30.0,12.75,20.10998930806977,,left_only
30.0,12.5,30.25,12.75,20.511695629306477,,left_only
30.25,12.5,30.5,12.75,14.06165694097524,,left_only
30.5,12.5,30.75,12.75,33.53676538455943,,left_only
30.75,12.5,31.0,12.75,14.685005603671584,,left_only
31.0,12.5,31.25,12.75,17.216665936819254,,left_only
31.25,12.5,31.5,12.75,18.36335630606277,,left_only
31.5,12.5,31.75,12.75,13.738343918046326,,left_only
31.75,12.5,32.0,12.75,13.106676628749485,,left_only
32.5,12.5,32.75,12.75,16.898329318530728,,left_only
32.75,12.5,33.0,12.75,18.88002834000963,,left_only
33.75,12.5,34.0,12.75,12.384885631092516,,left_only
34.0,12.5,34.25,12.75,40.64672514998938,,left_only
34.25,12.5,34.5,12.75,23.781754670672285,,left_only
36.75,12.5,37.0,12.75,10.373224782531906,,left_only
37.0,12.5,37.25,12.75,32.1498048403007,,left_only
37.25,12.5,37.5,12.75,87.9633832716379,,left_only
37.5,12.5,37.75,12.75,55.89010979606178,,left_only
37.75,12.5,38.0,12.75,24.26000712795349,,left_only
38.0,12.5,38.25,12.75,17.833344926915288,,left_only
38.25,12.5,38.5,12.75,11.738329146726414,,left_only
38.5,12.5,38.75,12.75,10.22996096806014,,left_only
38.75,12.5,39.0,12.75,23.47166711749253,,left_only
39.0,12.5,39.25,12.75,22.11165303338987,,left_only
39.25,12.5,39.5,12.75,28.021628429161296,,left_only
39.5,12.5,39.75,12.75,41.68009876052293,,left_only
-15.25,12.75,-15.0,13.0,34.4299896516784,,left_only
-15.0,12.75,-14.75,13.0,39.38174161739551,,left_only
-10.0,12.75,-9.75,13.0,13.260007127953486,,left_only
-9.75,12.75,-9.5,13.0,19.47667306477274,,left_only
-9.5,12.75,-9.25,13.0,24.861742132808445,,left_only
-9.25,12.75,-9.0,13.0,10.521677981227072,,left_only
-8.5,12.75,-8.25,13.0,23.570375243719468,,left_only
-8.25,12.75,-8.0,13.0,199.94477209539863,,left_only
-8.0,12.75,-7.75,13.0,240.8094429457018,,left_only
-7.75,12.75,-7.5,13.0,61.97684696850206,,left_only
-7.5,12.75,-7.25,13.0,21.5833201508824,,left_only
-7.25,12.75,-7.0,13.0,23.514923975815123,,left_only
-7.0,12.75,-6.75,13.0,48.81338022307409,,left_only
-6.75,12.75,-6.5,13.0,31.095015780188877,,left_only
-6.5,12.75,-6.25,13.0,26.376651337303656,,left_only
-6.25,12.75,-6.0,13.0,31.394952315824757,,left_only
-6.0,12.75,-5.75,13.0,47.04492058364269,,left_only
-5.75,12.75,-5.5,13.0,67.03335883921363,,left_only
-5.5,12.75,-5.25,13.0,55.29336596716712,,left_only
-5.25,12.75,-5.0,13.0,46.09834323082907,,left_only
-5.0,12.75,-4.75,13.0,41.46334849089203,,left_only
10.75,12.75,11.0,13.0,42.8283685222749,,left_only
11.0,12.75,11.25,13.0,34.54673296516012,,left_only
11.25,12.75,11.5,13.0,16.806640988982053,,left_only
11.5,12.75,11.75,13.0,23.65828689441844,,left_only
11.75,12.75,12.0,13.0,34.086711924908286,,left_only
12.0,12.75,12.25,13.0,22.489982867333534,,left_only
12.25,12.75,12.5,13.0,27.04834713841444,,left_only
12.5,12.75,12.75,13.0,26.61170258545565,,left_only
12.75,12.75,13.0,13.0,14.634994739937042,,left_only
13.0,12.75,13.25,13.0,14.749975223967112,,left_only
13.25,12.75,13.5,13.0,15.1649765764447,,left_only
-15.25,13.0,-15.0,13.25,23.733323199446204,,left_only
-15.0,13.0,-14.75,13.25,24.953301815585743,,left_only
-9.75,13.0,-9.5,13.25,21.22330606677974,,left_only
-9.5,13.0,-9.25,13.25,29.80672532179369,,left_only
-9.25,13.0,-9.0,13.25,10.100006956149173,,left_only
-8.5,13.0,-8.25,13.25,15.988254818627752,,left_only
-8.25,13.0,-8.0,13.25,28.92668221046415,,left_only
-8.0,13.0,-7.75,13.25,28.05498726837493,,left_only
-7.75,13.0,-7.5,13.25,31.1566579498442,,left_only
-7.5,13.0,-7.25,13.25,23.4133523984774,,left_only
-7.25,13.0,-7.0,13.25,21.40992584370565,,left_only
-7.0,13.0,-6.75,13.25,36.86504004080882,,left_only
-6.75,13.0,-6.5,13.25,32.564934839549665,,left_only
-6.5,13.0,-6.25,13.25,45.55839381372073,,left_only
-6.25,13.0,-6.0,13.25,38.60662707668371,,left_only
-6.0,13.0,-5.75,13.25,40.68166338171147,,left_only
-5.75,13.0,-5.5,13.25,45.92668221046415,,left_only
-5.5,13.0,-5.25,13.25,41.908296899131415,,left_only
-5.25,13.0,-5.0,13.25,44.9916813733995,,left_only
-5.0,13.0,-4.75,13.25,48.20169240893836,,left_only
29.5,13.0,29.75,13.25,15.166655073084712,,left_only
29.75,13.0,30.0,13.25,15.219795179196351,,left_only
30.0,13.0,30.25,13.25,127.52034111094144,,left_only
30.25,13.0,30.5,13.25,41.88836173793004,,left_only
30.5,13.0,30.75,13.25,18.5750015242819,,left_only
30.75,13.0,31.0,13.25,17.833344926915288,,left_only
31.0,13.0,31.25,13.25,21.68830351167196,,left_only
31.25,13.0,31.5,13.25,27.131687298722795,,left_only
31.5,13.0,31.75,13.25,25.1633128511246,,left_only
31.75,13.0,32.0,13.25,28.74839583145865,,left_only
32.0,13.0,32.25,13.25,15.546633861028567,,left_only
32.25,13.0,32.5,13.25,24.6498839350063,,left_only
32.5,13.0,32.75,13.25,89.913431493183,,left_only
32.75,13.0,33.0,13.25,75.34182698103302,,left_only
33.5,13.0,33.75,13.25,21.85656751990496,,left_only
33.75,13.0,34.0,13.25,58.96665593210628,,left_only
34.0,13.0,34.25,13.25,52.46012014438338,,left_only
34.25,13.0,34.5,13.25,15.098343230829071,,left_only
34.5,13.0,34.75,13.25,16.153345270523914,,left_only
34.75,13.0,35.0,13.25,12.776693933220258,,left_only
35.75,13.0,36.0,13.25,13.4100249478372,,left_only
37.25,13.0,37.5,13.25,10.394952315824751,,left_only
37.5,13.0,37.75,13.25,15.04490581232278,,left_only
37.75,13.0,38.0,13.25,39.66502612851048,,left_only
38.0,13.0,38.25,13.25,24.9916813733995,,left_only
38.25,13.0,38.5,13.25,24.4000425959166,,left_only
38.5,13.0,38.75,13.25,12.156672721164114,,left_only
38.75,13.0,39.0,13.25,12.633331014616942,,left_only
39.0,13.0,39.25,13.25,18.073303018215935,,left_only
39.25,13.0,39.5,13.25,30.434980827638697,,left_only
39.5,13.0,39.75,13.25,31.43340143513024,,left_only
-15.25,13.25,-15.0,13.5,23.57834374624201,,left_only
-15.0,13.25,-14.75,13.5,27.00999712324051,,left_only
-9.5,13.25,-9.25,13.5,14.731659474126104,,left_only
-8.25,13.25,-8.0,13.5,18.37831506262376,,left_only
-8.0,13.25,-7.75,13.5,24.0033274506402,,left_only
-7.75,13.25,-7.5,13.5,27.895001867890528,,left_only
-7.5,13.25,-7.25,13.5,38.62502715933636,,left_only
-7.25,13.25,-7.0,13.5,17.216651165499343,,left_only
-7.0,13.25,-6.75,13.5,23.424983704398187,,left_only
-6.75,13.25,-6.5,13.5,26.45825821080018,,left_only
-6.5,13.25,-6.25,13.5,72.76007145133917,,left_only
-6.25,13.25,-6.0,13.5,55.623363434016255,,left_only
-6.0,13.25,-5.75,13.5,36.36666898538306,,left_only
-5.75,13.25,-5.5,13.5,31.5733377989618,,left_only
-5.5,13.25,-5.25,13.5,29.691645733632072,,left_only
-5.25,13.25,-5.0,13.5,36.1633128511246,,left_only
-5.0,13.25,-4.75,13.5,41.608360363495535,,left_only
10.75,13.25,11.0,13.5,10.5799927002422,,left_only
11.0,13.25,11.25,13.5,11.94000678434486,,left_only
11.5,13.25,11.75,13.5,10.5833201508824,,left_only
11.75,13.25,12.0,13.5,12.319985572288717,,left_only
12.0,13.25,12.25,13.5,12.794980140421444,,left_only
12.25,13.25,12.5,13.5,19.7599428045678,,left_only
12.5,13.25,12.75,13.5,35.9517371943972,,left_only
12.75,13.25,13.0,13.5,26.93003920374417,,left_only
13.0,13.25,13.25,13.5,15.206683584898656,,left_only
14.25,13.25,14.5,13.5,14.215002211499154,,left_only
14.5,13.25,14.75,13.5,17.47833679009284,,left_only
14.75,13.25,15.0,13.5,21.685005603671584,,left_only
15.0,13.25,15.25,13.5,23.52167798122707,,left_only
15.25,13.25,15.5,13.5,23.67335952643089,,left_only
15.5,13.25,15.75,13.5,21.09002460422857,,left_only
15.75,13.25,16.0,13.5,12.82003512435449,,left_only
21.5,13.25,21.75,13.5,12.4166798491176,,left_only
22.0,13.25,22.25,13.5,17.438308278278896,,left_only
43.75,13.25,44.0,13.5,18.53833000574798,,left_only
44.0,13.25,44.25,13.5,38.34350547767304,,left_only
-15.25,13.5,-15.0,13.75,29.904984219811126,,left_only
-15.0,13.5,-14.75,13.75,32.088360878908475,,left_only
-8.25,13.5,-8.0,13.75,16.746647773326913,,left_only
-8.0,13.5,-7.75,13.75,20.211659989539044,,left_only
-7.75,13.5,-7.5,13.75,22.71161043747327,,left_only
-7.5,13.5,-7.25,13.75,30.15674228265584,,left_only
-6.75,13.5,-6.5,13.75,11.28827568707527,,left_only
-6.5,13.5,-6.25,13.75,43.4366845718107,,left_only
-6.25,13.5,-6.0,13.75,57.94167050966496,,left_only
-6.0,13.5,-5.75,13.75,46.08005702362789,,left_only
-5.75,13.5,-5.5,13.75,33.4116886731573,,left_only
-5.5,13.5,-5.25,13.75,28.53498778378787,,left_only
-5.25,13.5,-5.0,13.75,28.479985744093028,,left_only
-5.0,13.5,-4.75,13.75,28.05665099369503,,left_only
32.25,13.5,32.5,13.75,32.71162520879318,,left_only
32.5,13.5,32.75,13.75,37.28171988992642,,left_only
32.75,13.5,33.0,13.75,21.70838209096462,,left_only
33.25,13.5,33.5,13.75,34.18653544411427,,left_only
33.5,13.5,33.75,13.75,94.9051528854344,,left_only
33.75,13.5,34.0,13.75,39.605032912855336,,left_only
34.0,13.5,34.25,13.75,21.319985572288715,,left_only
34.25,13.5,34.5,13.75,19.193274678206308,,left_only
34.5,13.5,34.75,13.75,23.70171241836431,,left_only
34.75,13.5,35.0,13.75,13.838336102875587,,left_only
35.0,13.5,35.25,13.75,10.0083186266005,,left_only
35.25,13.5,35.5,13.75,11.685005603671584,,left_only
35.5,13.5,35.75,13.75,14.636658465257142,,left_only
35.75,13.5,36.0,13.75,14.484976920053327,,left_only
36.0,13.5,36.25,13.75,18.508368178666277,,left_only
37.25,13.5,37.5,13.75,10.095015780188874,,left_only
38.0,13.5,38.25,13.75,11.11165303338987,,left_only
38.25,13.5,38.5,13.75,12.5816564255623,,left_only
38.5,13.5,38.75,13.75,13.489968096013628,,left_only
38.75,13.5,39.0,13.75,22.744984048006813,,left_only
39.0,13.5,39.25,13.75,27.17986577151396,,left_only
39.25,13.5,39.5,13.75,51.9182644797321,,left_only
39.5,13.5,39.75,13.75,64.08686581921165,,left_only
39.75,13.5,40.0,13.75,14.553387866440517,,left_only
43.75,13.5,44.0,13.75,25.779922279728908,,left_only
44.0,13.5,44.25,13.75,52.39180830212774,,left_only
44.5,13.5,44.75,13.75,17.626690884656455,,left_only
-15.25,13.75,-15.0,14.0,29.75496639992741,,left_only
-15.0,13.75,-14.75,14.0,36.675023251750986,,left_only
-8.25,13.75,-8.0,14.0,11.5783289749221,,left_only
-8.0,13.75,-7.75,14.0,12.321649297608817,,left_only
-7.75,13.75,-7.5,14.0,15.213323714859143,,left_only
-7.5,13.75,-7.25,14.0,14.675008480431076,,left_only
-6.5,13.75,-6.25,14.0,10.318222742837063,,left_only
-6.25,13.75,-6.0,14.0,47.41500135247759,,left_only
-6.0,13.75,-5.75,14.0,34.959956716866145,,left_only
-5.75,13.75,-5.5,14.0,34.72668306948572,,left_only
-5.5,13.75,-5.25,14.0,26.195022736338046,,left_only
-5.25,13.75,-5.0,14.0,19.41500135247759,,left_only
-5.0,13.75,-4.75,14.0,18.95498031222576,,left_only
14.25,13.75,14.5,14.0,10.474994568132727,,left_only
15.0,13.75,15.25,14.0,11.854973356076584,,left_only
39.75,13.75,40.0,14.0,21.49505837610548,,left_only
43.75,13.75,44.0,14.0,14.93658022957311,,left_only
44.0,13.75,44.25,14.0,44.666689853830576,,left_only
44.25,13.75,44.5,14.0,22.55663098426908,,left_only
44.5,13.75,44.75,14.0,26.88834696661013,,left_only
-15.25,14.0,-15.0,14.25,22.069960796255828,,left_only
-15.0,14.0,-14.75,14.25,24.21164521821913,,left_only
-9.75,14.0,-9.5,14.25,11.311681717008128,,left_only
-6.25,14.0,-6.0,14.25,44.23338752283189,,left_only
-6.0,14.0,-5.75,14.25,30.64840364662939,,left_only
-5.75,14.0,-5.5,14.25,20.086682382268464,,left_only
-5.5,14.0,-5.25,14.25,15.783334063180746,,left_only
-5.25,14.0,-5.0,14.25,10.5799927002422,,left_only
-5.0,14.0,-4.75,14.25,11.5866476015226,,left_only
39.75,14.0,40.0,14.25,10.966710722278094,,left_only
43.25,14.0,43.5,14.25,28.99512269949116,,left_only
44.0,14.0,44.25,14.25,18.913273303771803,,left_only
44.25,14.0,44.5,14.25,23.43330233099869,,left_only
44.5,14.0,44.75,14.25,27.34836800686196,,left_only
-15.25,14.25,-15.0,14.5,12.314994396328416,,left_only
-15.0,14.25,-14.75,14.5,11.213323714859143,,left_only
-10.0,14.25,-9.75,14.5,10.11165303338987,,left_only
-9.75,14.25,-9.5,14.5,13.731674245446015,,left_only
-9.5,14.25,-9.25,14.5,16.4116886731573,,left_only
-9.25,14.25,-9.0,14.5,10.040028511813944,,left_only
-6.25,14.25,-6.0,14.5,38.05332354305483,,left_only
-6.0,14.25,-5.75,14.5,34.57842807905365,,left_only
-5.0,14.25,-4.75,14.5,11.525005431867273,,left_only
43.0,14.25,43.25,14.5,10.044920583642693,,left_only
43.25,14.25,43.5,14.5,37.68009876052293,,left_only
44.25,14.25,44.5,14.5,30.38332100990397,,left_only
44.5,14.25,44.75,14.5,28.899993043850827,,left_only
-9.5,14.5,-9.25,14.75,14.568346623001505,,left_only
-9.25,14.5,-9.0,14.75,11.723355618845517,,left_only
-6.25,14.5,-6.0,14.75,32.08170597762808,,left_only
-6.0,14.5,-5.75,14.75,23.57674958241364,,left_only
-5.0,14.5,-4.75,14.75,11.100006956149173,,left_only
39.0,14.5,39.25,14.75,28.28995418371528,,left_only
39.25,14.5,39.5,14.75,42.321748401740365,,left_only
39.5,14.5,39.75,14.75,18.011730410052337,,left_only
42.75,14.5,43.0,14.75,24.48667018801325,,left_only
43.0,14.5,43.25,14.75,30.8899411304385,,left_only
43.25,14.5,43.5,14.75,30.011730410052337,,left_only
44.25,14.5,44.5,14.75,33.83001747627509,,left_only
44.5,14.5,44.75,14.75,21.1616491258045,,left_only
-17.75,14.75,-17.5,15.0,24.870480444978625,,left_only
-17.5,14.75,-17.25,15.0,276.83000888605943,,left_only
-17.25,14.75,-17.0,15.0,177.8251063380186,,left_only
-17.0,14.75,-16.75,15.0,166.8333997170871,,left_only
-16.75,14.75,-16.5,15.0,121.07836375566797,,left_only
-16.5,14.75,-16.25,15.0,90.2351060383238,,left_only
-16.25,14.75,-16.0,15.0,65.51768634430584,,left_only
-16.0,14.75,-15.75,15.0,290.8808316492741,,left_only
-15.75,14.75,-15.5,15.0,19.923369531143862,,left_only
-12.75,14.75,-12.5,15.0,17.491646592653638,,left_only
-12.5,14.75,-12.25,15.0,20.508368178666277,,left_only
-12.25,14.75,-12.0,15.0,12.476658293452829,,left_only
-12.0,14.75,-11.75,15.0,13.366668985383058,,left_only
-11.75,14.75,-11.5,15.0,12.753302674607312,,left_only
-11.5,14.75,-11.25,15.0,11.353344411502349,,left_only
-11.25,14.75,-11.0,15.0,12.208332538898844,,left_only
-11.0,14.75,-10.75,15.0,18.156672721164117,,left_only
-10.75,14.75,-10.5,15.0,14.193373782337858,,left_only
-9.5,14.75,-9.25,15.0,11.9950088240397,,left_only
-6.25,14.75,-6.0,15.0,18.34336205958175,,left_only
32.0,14.75,32.25,15.0,26.354909032690895,,left_only
32.25,14.75,32.5,15.0,44.29170224184702,,left_only
32.5,14.75,32.75,15.0,42.35992975129102,,left_only
32.75,14.75,33.0,15.0,70.58989071935116,,left_only
33.0,14.75,33.25,15.0,122.4216857963978,,left_only
33.25,14.75,33.5,15.0,143.7152899906799,,left_only
33.5,14.75,33.75,15.0,46.04176179862577,,left_only
35.75,14.75,36.0,15.0,24.09003937554849,,left_only
37.25,14.75,37.5,15.0,11.553288762308966,,left_only
37.5,14.75,37.75,15.0,21.631682060616757,,left_only
37.75,14.75,38.0,15.0,12.4200072997578,,left_only
38.25,14.75,38.5,15.0,16.88991158779868,,left_only
38.5,14.75,38.75,15.0,45.12995401191097,,left_only
38.75,14.75,39.0,15.0,55.65006737194949,,left_only
39.0,14.75,39.25,15.0,44.11010318352123,,left_only
39.25,14.75,39.5,15.0,29.965046996957994,,left_only
42.75,14.75,43.0,15.0,27.53497301246796,,left_only
43.0,14.75,43.25,15.0,36.65338005126978,,left_only
43.25,14.75,43.5,15.0,19.011730410052337,,left_only
44.25,14.75,44.5,15.0,18.72334084752561,,left_only
-17.5,15.0,-17.25,15.25,67.94172100472895,,left_only
-17.25,15.0,-17.0,15.25,54.054814307643824,,left_only
-17.0,15.0,-16.75,15.25,86.3982059098654,,left_only
-16.75,15.0,-16.5,15.25,88.29842670461915,,left_only
-16.5,15.0,-16.25,15.25,65.39004547267609,,left_only
-16.25,15.0,-16.0,15.25,49.62268447641532,,left_only
-16.0,15.0,-15.75,15.25,125.59894927482868,,left_only
-15.75,15.0,-15.5,15.25,15.109989308069771,,left_only
-15.5,15.0,-15.25,15.25,13.668368350470589,,left_only
-13.0,15.0,-12.75,15.25,29.641763516668902,,left_only
-12.75,15.0,-12.5,15.25,16.681663381711473,,left_only
-12.5,15.0,-12.25,15.25,18.191695285697847,,left_only
-12.25,15.0,-12.0,15.25,12.890010691930229,,left_only
-12.0,15.0,-11.75,15.25,11.735001696086217,,left_only
-11.75,15.0,-11.5,15.25,10.096679505508972,,left_only
-11.0,15.0,-10.75,15.25,18.11498048403007,,left_only
-10.75,15.0,-10.5,15.25,21.508368178666277,,left_only
-10.0,15.0,-9.75,15.25,13.05832949033504,,left_only
-9.75,15.0,-9.5,15.25,21.731689016765927,,left_only
-9.5,15.0,-9.25,15.25,19.575016295601813,,left_only
-9.25,15.0,-9.0,15.25,10.255015951993188,,left_only
-7.5,15.0,-7.25,15.25,18.923384302463774,,left_only
22.0,15.0,22.25,15.25,11.263334578593684,,left_only
32.25,15.0,32.5,15.25,69.5398250654448,,left_only
32.5,15.0,32.75,15.25,114.89499139167845,,left_only
32.75,15.0,33.0,15.25,92.8383656455154,,left_only
33.0,15.0,33.25,15.25,112.41665030647778,,left_only
33.25,15.0,33.5,15.25,85.44508753122284,,left_only
33.5,15.0,33.75,15.25,22.77842722003209,,left_only
35.5,15.0,35.75,15.25,30.70508418296424,,left_only
35.75,15.0,36.0,15.25,25.540063292559807,,left_only
36.25,15.0,36.5,15.25,12.096694276828885,,left_only
36.5,15.0,36.75,15.25,11.986690197439202,,left_only
37.25,15.0,37.5,15.25,13.658286894418438,,left_only
37.5,15.0,37.75,15.25,28.335058204301163,,left_only
37.75,15.0,38.0,15.25,10.566682897681403,,left_only
38.5,15.0,38.75,15.25,38.33995027612991,,left_only
38.75,15.0,39.0,15.25,108.11532211038444,,left_only
39.0,15.0,39.25,15.25,47.265082636725424,,left_only
39.25,15.0,39.5,15.25,11.596714286254835,,left_only
42.75,15.0,43.0,15.25,13.169967752405,,left_only
43.0,15.0,43.25,15.25,22.23170902619188,,left_only
44.0,15.0,44.25,15.25,90.01674065244038,,left_only
44.25,15.0,44.5,15.25,93.7367688206457,,left_only
-17.0,15.25,-16.75,15.5,22.613237664004373,,left_only
-16.75,15.25,-16.5,15.5,46.901528122399554,,left_only
-16.5,15.25,-16.25,15.5,66.02339125861295,,left_only
-16.25,15.25,-16.0,15.5,51.793430290552806,,left_only
-16.0,15.25,-15.75,15.5,31.011730410052337,,left_only
-15.75,15.25,-15.5,15.5,14.64331336653754,,left_only
-15.5,15.25,-15.25,15.5,20.150017819883715,,left_only
-15.25,15.25,-15.0,15.5,13.303363090407627,,left_only
-13.5,15.25,-13.25,15.5,18.084963866776548,,left_only
-13.25,15.25,-13.0,15.5,34.623279101204616,,left_only
-13.0,15.25,-12.75,15.5,31.75005955677875,,left_only
-12.5,15.25,-12.25,15.5,12.213323714859143,,left_only
-12.25,15.25,-12.0,15.5,12.731674245446015,,left_only
-10.75,15.25,-10.5,15.5,11.64496232053773,,left_only
-10.5,15.25,-10.25,15.5,12.891674417250329,,left_only
-10.25,15.25,-10.0,15.5,15.959986259505968,,left_only
-10.0,15.25,-9.75,15.5,10.949989136265458,,left_only
-9.75,15.25,-9.5,15.5,16.623333891376433,,left_only
-9.5,15.25,-9.25,15.5,15.780006612540546,,left_only
-7.5,15.25,-7.25,15.5,12.273302159194373,,left_only
-7.25,15.25,-7.0,15.5,11.148354094563617,,left_only
32.0,15.25,32.25,15.5,28.858511807811283,,left_only
32.25,15.25,32.5,15.5,382.9984230166029,,left_only
32.5,15.25,32.75,15.5,592.0305779274101,,left_only
32.75,15.25,33.0,15.5,158.0533973996544,,left_only
33.0,15.25,33.25,15.5,60.54168270392017,,left_only
33.25,15.25,33.5,15.5,33.02677349942496,,left_only
35.25,15.25,35.5,15.5,25.786591952329218,,left_only
35.5,15.25,35.75,15.5,45.860063636168434,,left_only
35.75,15.25,36.0,15.5,16.018385311332736,,left_only
36.25,15.25,36.5,15.5,117.79344935698056,,left_only
36.5,15.25,36.75,15.5,10.091688329548674,,left_only
37.5,15.25,37.75,15.5,13.438377839770624,,left_only
38.5,15.25,38.75,15.5,27.546435652765467,,left_only
38.75,15.25,39.0,15.5,112.8419165519507,,left_only
39.0,15.25,39.25,15.5,35.75005955677875,,left_only
43.0,15.25,43.25,15.5,17.871709713409132,,left_only
43.75,15.25,44.0,15.5,16.694621081705804,,left_only
44.0,15.25,44.25,15.5,164.271682747834,,left_only
44.25,15.25,44.5,15.5,156.26381532793152,,left_only
-16.75,15.5,-16.5,15.75,28.55984455945781,,left_only
-16.5,15.5,-16.25,15.75,75.29670818912723,,left_only
-16.25,15.5,-16.0,15.75,63.26676113336544,,left_only
-16.0,15.5,-15.75,15.75,26.966725493598005,,left_only
-15.5,15.5,-15.25,15.75,11.885004744650018,,left_only
-13.75,15.5,-13.5,15.75,10.621600604564604,,left_only
-13.5,15.5,-13.25,15.75,44.453296577479705,,left_only
-13.25,15.5,-13.0,15.75,28.92002730918375,,left_only
-13.0,15.5,-12.75,15.75,12.433386663810325,,left_only
-12.25,15.5,-12.0,15.75,10.096679505508972,,left_only
-9.5,15.5,-9.25,15.75,10.9966725493598,,left_only
-8.75,15.5,-8.5,15.75,12.150017819883717,,left_only
-7.25,15.5,-7.0,15.75,11.106661857429572,,left_only
-7.0,15.5,-6.75,15.75,11.720028168205316,,left_only
0.25,15.5,0.5,15.75,10.324991519568924,,left_only
0.5,15.5,0.75,15.75,12.150017819883717,,left_only
32.0,15.5,32.25,15.75,62.01147543312891,,left_only
32.25,15.5,32.5,15.75,653.531312525689,,left_only
32.5,15.5,32.75,15.75,856.0119453681239,,left_only
32.75,15.5,33.0,15.75,145.79373807915954,,left_only
33.0,15.5,33.25,15.75,20.545039697200195,,left_only
33.25,15.5,33.5,15.75,11.041677465814132,,left_only
35.25,15.5,35.5,15.75,25.675008480431075,,left_only
35.5,15.5,35.75,15.75,27.99175093489123,,left_only
36.25,15.5,36.5,15.75,69.87157677152993,,left_only
38.25,15.5,38.5,15.75,16.741671368686525,,left_only
38.5,15.5,38.75,15.75,24.389777702921265,,left_only
38.75,15.5,39.0,15.75,42.7683014500202,,left_only
39.0,15.5,39.25,15.75,12.643382928029268,,left_only
39.25,15.5,39.5,15.75,11.786676285140857,,left_only
43.0,15.5,43.25,15.75,17.716700717565118,,left_only
43.75,15.5,44.0,15.75,21.62953758595881,,left_only
44.0,15.5,44.25,15.75,79.8032797005942,,left_only
44.25,15.5,44.5,15.75,65.18658593917826,,left_only
-16.75,15.75,-16.5,16.0,37.14494231111178,,left_only
-16.5,15.75,-16.25,16.0,70.76836053529985,,left_only
-16.25,15.75,-16.0,16.0,41.08666761094855,,left_only
-16.0,15.75,-15.75,16.0,20.66502612851048,,left_only
-14.0,15.75,-13.75,16.0,14.406613164385362,,left_only
-13.75,15.75,-13.5,16.0,32.751569387795485,,left_only
-13.5,15.75,-13.25,16.0,43.21174432235068,,left_only
-13.25,15.75,-13.0,16.0,11.416665077797688,,left_only
32.0,15.75,32.25,16.0,34.529752107116224,,left_only
32.25,15.75,32.5,16.0,334.41251284235386,,left_only
32.5,15.75,32.75,16.0,409.8749418319106,,left_only
32.75,15.75,33.0,16.0,53.393299066716736,,left_only
35.25,15.75,35.5,16.0,14.415001352477589,,left_only
35.5,15.75,35.75,16.0,10.658371227230075,,left_only
38.25,15.75,38.5,16.0,16.686654557671773,,left_only
38.5,15.75,38.75,16.0,18.026703937933235,,left_only
43.0,15.75,43.25,16.0,15.716700717565118,,left_only
43.75,15.75,44.0,16.0,12.159985400484402,,left_only
44.0,15.75,44.25,16.0,13.775015436580247,,left_only
-16.75,16.0,-16.5,16.25,28.509918028534912,,left_only
-16.5,16.0,-16.25,16.25,47.021697990653024,,left_only
-16.25,16.0,-16.0,16.25,21.563355447041204,,left_only
-16.0,16.0,-15.75,16.25,16.35003173218206,,left_only
-15.75,16.0,-15.5,16.25,10.4083612225171,,left_only
-14.25,16.0,-14.0,16.25,16.868297929957293,,left_only
-14.0,16.0,-13.75,16.25,31.106676628749483,,left_only
-13.75,16.0,-13.5,16.25,39.200013912298346,,left_only
-13.5,16.0,-13.25,16.25,24.948409743757,,left_only
32.25,16.0,32.5,16.25,55.051501628323535,,left_only
43.0,16.0,43.25,16.25,13.093352054868774,,left_only
-16.5,16.25,-16.25,16.5,17.68830351167196,,left_only
-16.25,16.25,-16.0,16.5,13.94167050966496,,left_only
-16.0,16.25,-15.75,16.5,30.53999373106808,,left_only
-15.75,16.25,-15.5,16.5,33.83171074423501,,left_only
-15.5,16.25,-15.25,16.5,19.523356477867083,,left_only
-15.25,16.25,-15.0,16.5,17.266676800553796,,left_only
-15.0,16.25,-14.75,16.5,19.52668392850728,,left_only
-14.75,16.25,-14.5,16.5,18.90499899113104,,left_only
-14.5,16.25,-14.25,16.5,23.284977779074893,,left_only
-14.25,16.25,-14.0,16.5,25.76837530661976,,left_only
-14.0,16.25,-13.75,16.5,23.10331963546946,,left_only
-13.75,16.25,-13.5,16.5,18.673329983791064,,left_only
-11.5,16.25,-11.25,16.5,18.491745696785188,,left_only
